Dia,Codi estació,Nom estació,Volum (hm3)
12/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.000182
11/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016232
11/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.006134
10/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01692
10/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
09/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018547
09/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
08/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.023095
08/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.010806
07/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.023249
07/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
06/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015837
06/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.006096
05/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013448
05/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
04/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014216
04/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.006348
03/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014617
03/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.006804
02/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014801
02/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020006
01/04/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014707
01/04/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01936
31/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014776
31/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019088
30/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.007863
30/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.02023
29/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013544
29/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020108
28/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013555
28/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.007026
27/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013535
27/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
26/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.012977
26/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
25/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013426
25/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
24/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013741
24/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
23/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013556
23/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
22/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013458
22/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
21/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013516
21/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
20/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013577
20/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.000012
19/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015657
19/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019462
18/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.023199
18/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019512
17/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.019446
17/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01971
16/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013541
16/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019354
15/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014792
15/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.020138
14/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018508
14/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019716
13/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.046881
13/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019182
12/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.05347
12/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.019704
11/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.049353
11/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01863
10/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.048824
10/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.027462
09/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044758
09/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038226
08/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037303
08/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037288
07/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.035005
07/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.045756
06/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017084
06/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06024
05/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013543
05/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.058448
04/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013535
04/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.058796
03/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013553
03/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.061012
02/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017729
02/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06092
01/03/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.021139
01/03/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.061062
28/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.004861
28/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.061062
27/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
27/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.061208
26/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
26/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.058826
25/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
25/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.058268
24/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
24/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.060866
23/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
23/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.058706
22/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
22/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.061032
21/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
21/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.061118
20/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
20/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.058992
19/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
19/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.060432
18/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
18/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.058698
17/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
17/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.050676
16/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
16/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.052422
15/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0
15/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.061224
14/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.001077
14/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.051072
13/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013422
13/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038234
12/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.037498
12/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038748
11/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.040677
11/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039418
10/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.041385
10/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040828
09/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.03744
09/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040674
08/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.036388
08/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040856
07/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.044301
07/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04078
06/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.031745
06/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040846
05/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.025524
05/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039474
04/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.039186
04/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036488
03/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.038928
03/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039766
02/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.04076
02/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03857
01/02/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.030622
01/02/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040742
31/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014536
31/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039522
30/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014722
30/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03931
29/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014583
29/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03581
28/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017998
28/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039978
27/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016093
27/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037586
26/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014647
26/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.028828
25/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014598
25/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037716
24/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014086
24/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039396
23/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013621
23/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040536
22/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013579
22/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039376
21/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013491
21/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.038022
20/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013563
20/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039826
19/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015777
19/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040868
18/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018264
18/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04043
17/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.02053
17/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04085
16/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018705
16/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036398
15/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013515
15/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.03919
14/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013577
14/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040142
13/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013752
13/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.0401
12/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013541
12/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.046094
11/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015721
11/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039474
10/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018269
10/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.044626
09/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013983
09/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.044126
08/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013591
08/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.036192
07/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013528
07/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040106
06/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013571
06/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040194
05/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01358
05/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.040782
04/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013576
04/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.037538
03/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013563
03/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.039986
02/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.0136
02/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.023138
01/01/2017,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013732
01/01/2017,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.018616
31/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014927
31/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.02
30/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015092
30/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.02
29/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015114
29/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.02
28/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013877
28/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.02
27/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016223
27/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04
26/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018327
26/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04
25/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.0224
25/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04
24/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.023205
24/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.04
23/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.023173
23/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
22/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016189
22/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
21/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013528
21/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
20/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013628
20/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
19/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013533
19/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
18/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013537
18/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.05
17/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013581
17/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
16/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013538
16/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
15/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016011
15/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
14/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.005459
14/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
13/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.005841
13/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
12/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.012752
12/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
11/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014071
11/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
10/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014086
10/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
09/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01422
09/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
08/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014013
08/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
07/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014039
07/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
06/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014002
06/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
05/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014051
05/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
04/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01422
04/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
03/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014071
03/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
02/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013883
02/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.05
01/12/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014048
01/12/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
30/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015027
30/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
29/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01876
29/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
28/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018888
28/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
27/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.018812
27/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
26/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015812
26/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
25/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014036
25/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
24/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014191
24/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
23/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014033
23/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.05
22/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013949
22/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.05
21/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.009759
21/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
20/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.013971
20/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
19/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014044
19/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.05
18/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015719
18/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
17/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.016355
17/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
16/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014087
16/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
15/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014008
15/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0
14/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014093
14/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.01
13/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014041
13/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
12/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.01405
12/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
11/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014081
11/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
10/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014041
10/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
09/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.017218
09/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
08/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.015567
08/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
07/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014069
07/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
06/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014067
06/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
05/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014042
05/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
04/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014031
04/11/2016,F019603,ATLL CGC - Cabalímetre ITAM Llobregat (Z05b ITAM),0.06
03/11/2016,F019289,ATLL CGC - Blanes. ITAM Tordera,0.014065
